# 14 CASE 機殼(+電源)  (報價日期 2026/9/19 15:41)
# price	id	flags	name

## 特價 or 活動專區
1090	178		｛視博通 SA803｝顯卡長32/CPU高15.5/前置Type-C/ATX
1390	179		｛視博通 SA170｝顯卡長28.5/CPU高16.6/四面網孔/M-ATX
1090	180		｛視博通 SA185 黑｝顯卡長28.5/CPU高16.6/四面網孔/自帶提把/M-ATX
1090	181		｛視博通 SA185 白｝顯卡長28.5/CPU高16/四面網孔/自帶提把/M-ATX
2890	182		｛視博通 SAC449 黑｝顯卡長43/CPU高16.5/全景玻璃透側/分艙/背插/ARGB 燈條/ATX
2990	183		｛視博通 SAC449 白｝顯卡長43/CPU高16.5/全景玻璃透側/分艙/背插/ARGB 燈條/ATX
1790	184		｛視博通 SAF100｝靜音機殼/顯卡長36/CPU高18/前置Type-C/E-ATX
1390	185		｛視博通 SAK220 黑｝卡長42.7/U高16.5/全景玻璃透側/M-ATX 送SAMA X40L(黑) 散熱器
1490	186		｛視博通 SAK220 白｝卡長42.7/U高16.5/全景玻璃透側/M-ATX 送SAMA X40L(白) 散熱器
1390	187		｛視博通 SAK251 黑｝顯卡長33.5/U高16.8/前置Type-C/玻璃透側/支援背插/M-ATX
1890	188		｛視博通 SAK280 黑｝顯卡長42/CPU高16.5/分艙設計/全景玻璃透側/支援背插/ATX
1990	189		｛視博通 SAK280 白｝顯卡長42/CPU高16.5/分艙設計/全景玻璃透側/支援背插/ATX
1390	190		｛視博通 LAI099 黑｝顯卡長37.5/CPU高18/玻璃透側/E-ATX
1390	191		｛視博通 LAI099 白｝顯卡長37.5/CPU高18/玻璃透側/E-ATX
1590	192		｛視博通 LAI099 ARGB 白｝顯卡長37.5/CPU高18/玻璃透側/E-ATX
1090	193		｛視博通 SW200 黑｝顯卡長40/CPU高16.3/壓克力透側/ATX
1490	194		｛視博通 SW300 M 黑｝顯卡長35/U高16.6/前置Type-C/下壓式防塵網/玻璃透側/M-ATX
1990	195		｛視博通 SW300 白｝顯卡長34.5/U高16.3/前置Type-C/彈壓式防塵網/玻璃透側/E-ATX
1990	196		｛視博通 SW437｝顯卡長41.5(28)/CPU高16.4/多硬碟架構/前置Type-C/ATX
3990	197		｛視博通 AI SUPER(AI-100)｝顯卡長44.5/U高18.5/雙顯卡支架/支援*10 PCI slot/E-ATX
1990	199		｛視博通 幻彩男爵 白｝顯卡長34.5/U高16.3/20cm風扇*2/前置Type-C/玻璃透側/E-ATX

## 微星 MSI 機殼
1090	201		｛微星 PRO SHIELD M100P｝顯卡長27.5/CPU高14/M-ATX
1790	202		｛微星 MAG FORGE M100R WHITE｝顯卡長30/CPU高16/玻璃透側/M-ATX
3190	203	熱賣	微星 MAG FORGE M100R WHITE /玻璃透側/M-ATX+微星 MAG A650BNL(白) 銅牌/電源
1590	204		｛微星 MAG FORGE 120A AIRFLOW｝顯卡長33/CPU高16/定色扇*6/玻璃透側/ATX
1390	205		｛微星 MAG FORGE 130A AIRFLOW｝顯卡長33/CPU高16/定色扇*4/玻璃透側/ATX
1990	206		｛微星 MAG FORGE 320R AIRFLOW WHITE｝顯卡長39/CPU高16/玻璃透側/ATX
2190	207		｛微星 MAG FORGE 321R AIRFLOW｝顯卡長39/CPU高16/前置Type-C/玻璃透側/ATX
1690	208		｛微星 MAG PANO M110R 黑｝顯卡長41/CPU高16.5/全景玻璃透側/M-ATX
1790	209		｛微星 MAG PANO M110R 白｝顯卡長41/CPU高16.5/全景玻璃透側/M-ATX
2990	210		｛微星 MAG PANO M100R PZ 黑｝顯卡長39/U高17.5/全景玻璃透側/支援背插/M-ATX
3190	211		｛微星 MAG PANO M100R PZ 白｝顯卡長39/U高17.5/全景玻璃透側/支援背插/M-ATX
3990	212		｛微星 MAG PANO 100R PZ 黑｝卡長38/U高16.6/分艙設計/全景玻璃透側/支援背插/ATX
4190	213		｛微星 MAG PANO 100R PZ 白｝卡長38/U高16.6/分艙設計/全景玻璃透側/支援背插/ATX
2290	214		｛微星 MAG PANO 110R PZ 黑｝顯卡長40/CPU高16/全景玻璃透側/支援背插/ATX
2390	215		｛微星 MAG PANO 110R PZ 白｝顯卡長40/CPU高16/全景玻璃透側/支援背插/ATX
1790	216		｛微星 MAG PANO 130R PZ 黑｝顯卡長40/CPU高16.5/全景玻璃透側/支援背插/ATX
1890	217		｛微星 MAG PANO 130R PZ 白｝顯卡長40/CPU高16.5/全景玻璃透側/支援背插/ATX
3590	218		｛微星 MPG VIXTA 300R PZ 黑｝顯卡42/U高16.5/懸浮式底座/全景曲面玻璃/背插/ATX
3690	219		｛微星 MPG VIXTA 300R PZ 白｝顯卡42/U高16.5/懸浮式底座/全景曲面玻璃/背插/ATX
3890	220		｛微星 MPG VIXTA AIRFLOW 300R PZ 黑｝卡39/U高16.5/懸浮底座/玻璃透側/背插/ATX
3990	221		｛微星 MPG VIXTA AIRFLOW 300R PZ 白｝卡39/U高16.5/懸浮底座/玻璃透側/背插/ATX
4990	222		｛微星 MPG GUNGNIR 300R AIRFLOW｝顯卡長36/U高17.5/玻璃透側/顯卡支架/E-ATX
22990	223		｛微星 MEG MAESTRO 900R｝顯卡44/U高17/全景玻璃/鋁合金材質/中置對稱架構/E-ATX

## 技嘉 GIGABYTE 機殼
1390	225		｛技嘉 C102 GLASS｝顯卡長41/CPU高16.5/磁吸面板/玻璃透側/M-ATX
1490	226		｛技嘉 C102 GLASS ICE 白｝顯卡長41/CPU高16.5/磁吸面板/玻璃透側/M-ATX
1290	227		｛技嘉 C103 GLASS GLOBAL｝顯卡長35.5/CPU高16.5/玻璃透側/ATX
1890	228		｛技嘉 C201 Panoramic｝顯卡長41/CPU高19/全景玻璃透側/M-ATX
1990	229		｛技嘉 C201 Panoramic ICE 白｝顯卡長41/CPU高19/全景玻璃透側/M-ATX
2290	230		｛技嘉 C301 GLASS｝顯卡長40/CPU高17/玻璃透側/E-ATX
2490	231		｛技嘉 C301 GLASS WHITE｝顯卡長40/CPU高17/玻璃透側/E-ATX
3290	232		｛技嘉 C500 Panoramic Stealth｝顯卡長41/CPU高17.6/全景玻璃透側/支援背插/ATX
3490	233		｛技嘉 C500 Panoramic Stealth ICE 白｝顯卡41/U高17.6/全景玻璃透側/支援背插/ATX
4290	234		｛技嘉 AORUS C400 GLASS｝顯卡長36/CPU高16.8/垂直風道/玻璃透側/ATX
5490	235		｛技嘉 AORUS C500 GLASS｝顯卡長42/CPU高19/玻璃透側/E-ATX
9990	236		｛技嘉 AORUS C601 GLASS｝顯卡長42/U高19/雙玻璃透側/E-ATX

## 大飛 darkFlash 機殼
