# 01 品牌小主機、AIO｜VR虛擬  (報價日期 2026/9/18 14:19)
# price	id	flags	name

## NVIDIA DGX Spark
129000	56	訂購	｛技嘉 AORUS PRIME 5 AP5A7N8-5103｝ R7 9800X3D / 32G / 2T / WIN11 / 5080【訂】
319000	58	訂購	｛技嘉 AI TOP 100 Z890｝U9 285K / 128G / 2T + 320G / 360水冷 / RTX5090【訂】

## 華碩 ASUS NUC 迷你小主機 系列
4499	62	熱賣 限購	【加購優惠】買 ASUS NUC 15 Pro 準系統 加購 美光 NB 16G D5-5600 (一台限購1)
9900	63		｛ASUS NUC 15 Pro RNUC15CRHI300009｝i3-100U / 黑 (RAM.DISK.OS選購)
13799	64		｛ASUS NUC 15 Pro RNUC15CRHC500009｝Core 5 210H / 黑 (RAM.DISK.OS選購)
15999	65		｛ASUS NUC 15 Pro RNUC15CRHC700009｝Core 7 240H / 黑 (RAM.DISK.OS選購)
16299	66		｛ASUS NUC 15 Pro RNUC15CRHU500009｝U5 225H / 黑 (DISK.RAM.OS選購)
18999	67		｛ASUS NUC 15 Pro RNUC15CRHU700009｝U7 255H / 黑 (RAM.DISK.OS選購)
4999	68	熱賣 限購	【加購優惠】買 ASUS NUC 16 Pro 準系統 加購 美光 NB 16G D5-6400 (一台限購1)
18999	69		｛ASUS NUC 16 Pro RNUC16GDKU560009｝U5 325 / 黑 (DISK.RAM.OS選購)
23999	70		｛ASUS NUC 16 Pro RNUC16GDKU760009｝U7 356H / 黑 (DISK.RAM.OS選購)
4499	72	熱賣 限購	【加購優惠】買 ASUS NUC DDR5系列準系統 加購 美光 NB 16G D5-5600 (一台限購1)
20999	73		｛ASUS NUC 14 Pro Plus RNUC14RVSU700009I｝U7 155H / 白(RAM.DISK.OS選購)
23799	74		｛ASUS NUC 15 Pro Plus RNUC15CRSU700009｝U7 255H / 白(RAM.DISK.OS選購)
25999	75		｛ASUS NUC 15 Pro Plus RNUC15CRSU900009｝U9 285H / 白(RAM.DISK.OS選購)
40900	77		｛ASUS NUC 16 Pro RNUC16GDKU5674H9｝U5 325 / 16G / 1T / WIN 11
44900	78		｛ASUS NUC 16 Pro RNUC16GDKU7674H9｝U7 356H / 16G / 1T / WIN 11
60900	79		｛ASUS NUC 16 Pro RNUC16GDKX76C4H9｝X7 358H / 32G / 1T / WIN 11
32900	81		｛ASUS NUC 14 Pro Plus RNUC14RVSU9068A9｝U9 185H / 16G / 512G / WIN 11 / 白
46990	83		｛ASUS NUC 14 Pro AI RNUC14LNKU909AN9｝U9 288V / 32G / 2TB / WIN 11
199920	85		｛ASUS ROG NUC 20週年 RNUC16JNK9X8ADA9｝U9 290HX Plus / 64G / 2T / 5090

## 華碩 ASUS 小主機專區
5880	88	訂購	｛ASUS UGen300 M2 8G｝AI 加速器【訂】
6380	89	訂購	｛ASUS UGen300 USB｝AI 加速器【訂】
15990	90		｛ASUS PN43-100UMZA｝Intel N100 / 8G / 128G / WIN 11 Pro
38990	91		｛ASUS PN55-430FPNA｝Ryzen AI R5 430 / 16G / 512G / WIN 11
124900	92	訂購	｛ASUS ROG GR70-N90026AN｝R9 9955HX3D / 32G / 2T / RTX5070【訂】

## 微星 MSI 迷你小主機 / 準系統 / 主機 系列
3999	95	熱賣 限購	【加購優惠】買 MSI CUBI N ADL 準系統 加購 致態小翼e7 1TB SSD(一台限購1)
6990	96		｛MSI CUBI N ADL 265BTW｝Intel N100 準系統 (RAM.DISK.OS選購) / 黑色
7990	98		｛MSI CUBI N ADL 264BTW｝Intel N200 準系統 (RAM.DISK.OS選購) / 黑色
3999	100	熱賣 限購	【加購優惠】買 MSI CUBI 5 1MA 準系統 加購 致態小翼e7 1TB SSD(一台限購1)
9900	101		｛MSI CUBI 5 1MA 487BTW｝Intel Core 3 100U (RAM.DISK.OS選購)
12900	102		｛MSI CUBI 5 1MA 486BTW｝Intel Core 5 120U (RAM.DISK.OS選購)
3999	103	熱賣 限購	【加購優惠】買 MSI CUBI 5 1M 準系統 加購 致態小翼e7 1TB SSD(一台限購1)
12900	104		｛MSI CUBI 5 1M 446BTW｝Intel Core 5 120U (RAM.DISK.OS選購)
15900	106		｛MSI CUBI 5 1M 448BTW｝Intel Core 7 150U (RAM.DISK.OS選購)
3999	108	熱賣 限購	【加購優惠】買 MSI CUBI Z AI 準系統 加購 致態小翼e7 1TB SSD(一台限購1)
4499	109	熱賣 限購	【加購優惠】買 MSI CUBI Z AI 準系統 加購 美光 NB 16G D5-5600 (一台限購1)
14900	110		｛MSI CUBI Z AI 8M 011BTW｝AMD R5 8645HS (RAM.DISK.OS選購)
17900	112		｛MSI CUBI Z AI 8M 009BTW｝AMD R7 8845HS (RAM.DISK.OS選購)
3999	115	熱賣 限購	【加購優惠】買 MSI CUBI NUC AI 準系統 加購 致態小翼e7 1TB SSD(一台限購1)
7490	116		｛MSI CUBI NUC TWG S 013BTW｝Intel N150 (RAM.DISK.OS選購)
16900	117		｛MSI CUBI NUC AI+ 3MG 018BTW｝Intel Core Ultra 5 322 (RAM.DISK.OS選購)
19900	118		｛MSI CUBI NUC AI+ 3MG 017BTW｝Intel Core Ultra 7 355 (RAM.DISK.OS選購)
25900	119		｛MSI CUBI NUC AI+ 3MG 016BTW｝Intel Core Ultra 9 386H (RAM.DISK.OS選購)
5490	121		｛MSI PRO DP21 14M 248BTW｝Intel H610(CPU.RAM.DISK選購)
17900	123	熱賣	【組合優惠】｛248BTW｝+ Intel i5-12400 + 威剛 NB 16G-5600 + 威剛 710 512G SSD
11900	126		｛MSI CUBI N ADL 283TW｝Intel N100 / 8G / 128G / WIN11 Pro
19900	127		｛MSI CUBI 5 1MA 653TW｝Core 3 100U / 8G / 512G / WIN11
29900	128		｛MSI CUBI 5 1MA 655TW｝Core 5 120U / 16G / 1T / WIN11 Pro
19900	129		｛MSI CUBI 5 1M 607TW｝Core 3 100U / 8G / 512G / WIN11
29900	131		｛MSI CUBI 5 1M 619TW｝Core 5 120U / 16G / 1T / WIN11 Pro
36900	133		｛MSI CUBI 5 1M 605TW｝Core 7 150U / 16G / 1T / WIN11 Pro
12900	137		｛MSI CUBI NUC TMG S 017TW｝Intel N150 / 8G / 128G / WIN11 Pro
33900	138		｛MSI CUBI NUC AI+ 3MG 011TW｝Intel Core Ultra 5 322 / 16G / 512G / WIN11 Pro
38900	139		｛MSI CUBI NUC AI+ 3MG 010TW｝Intel Core Ultra 7 355 / 16G / 1TB / WIN11 Pro
49900	140		｛MSI CUBI NUC AI+ 3MG 009TW｝Intel Core Ultra 9 386H / 32G / 1TB / WIN11 Pro
14900	143		｛MSI PRO DP21 14M 1232TW｝G7400 / 8G / 128G / WIN11 Pro
35900	145		｛MSI PRO DP80 AI A2G 248TW｝Core Ultra 5 225 / 16G / 1T / WIN11 Pro
14900	147		｛MSI PRO DP180 14A 1429TW｝G7400 / 8G / 128G / WIN11 Pro
32900	148		｛MSI PRO DP180 14A 459TW｝i7-14700 / 16G / 1TB / WIN11 Pro
29900	149		｛MSI PRO DP180 AI 8HG 1474TW｝Core Ultra 5 225 / 16G / 512GB / WIN11
34900	150		｛MSI PRO DP180 AI 8HG 1475TW｝Core Ultra 5 225 / 16G / 1TB / WIN11 Pro
38900	151		｛MSI PRO DP180 AI 8HG 1476TW｝Core Ultra 7 265 / 16G / 1TB / WIN11 Pro

## 技嘉 GIGABYTE BRIX 超微型電腦
5999	154		｛GIGABYTE BRIX GB-BTIP-N150｝N150 (RAM/DISK/OS選購)
3688	155	熱賣	【加購優惠】買｛GB-BTIP-N150｝加購 WIN 11 Pro 隨機版序號
6999	156		｛GIGABYTE BRIX GB-BTIP-N250｝N250 (RAM/DISK/OS選購)
3688	157	熱賣	【加購優惠】買｛GB-BTIP-N250｝加購 WIN 11 Pro 隨機版序號
15999	158		｛GIGABYTE BRIX GB-BRU5-225H｝U5 225H (RAM/DISK/OS選購)
3999	159	熱賣 限購	【加購優惠】買｛GB-BRU5-225H｝加購 美光 NB 8G DDR5-5600 *兩支 (1台限購1組)
3688	160	熱賣	【加購優惠】買｛GB-BRU5-225H｝加購 WIN 11 Pro 隨機版序號
19999	161		｛GIGABYTE BRIX GB-BRU7-255H｝U7 255H (RAM/DISK/OS選購)
3999	162	熱賣 限購	【加購優惠】買｛GB-BRU7-255H｝加購 美光 NB 8G DDR5-5600 *兩支 (1台限購1組)
3688	163	熱賣	【加購優惠】買｛GB-BRU7-255H｝加購 WIN 11 Pro 隨機版序號
16999	164		｛GIGABYTE BRIX GB-BER7-8840｝R7 8840U (RAM/DISK/OS選購)
3688	165	熱賣	【加購優惠】買｛GB-BER7-8840｝加購 WIN 11 Pro 隨機版序號
10888	167	熱賣	GIGABYTE BRIX N150 / 8G / 256G / WIN11 Pro
37999	169	熱賣	GIGABYTE BRIX R7 PRO 8840U / 32G / 2T / WIN11 Pro

## 華擎 ASRock 迷你準系統
230	173		ASRock DeskMini VESA Mount 後背架
250	174		ASRock DeskMini USB2.0 二埠擴充線
550	175		ASRock DeskMini＆DeskMeet Intel 3168 WiFi + BT4.2 無線模組
1150	176		ASRock DeskMini＆DeskMeet AX210 WiFi 6E M.2 無線網卡 (M.2 2230)
5190	178		｛ASRock DeskMini X300 2.5G｝AMD準系統 / 內含CPU風扇 (不含CPU/RAM/DISK)
6190	179		｛ASRock DeskMini X600 USB4｝AMD準系統 / 內含CPU風扇 (不含CPU/RAM/DISK)
6790	181		｛ASRock DeskMini X600W USB4｝AMD準系統 / 含CPU風扇 (不含CPU/RAM/DISK)
6690	182		｛ASRock DeskMini B760 黑｝INTEL準系統 (不含CPU/RAM/DISK)
6790	183		｛ASRock DeskMini B860 黑｝INTEL準系統 (不含CPU/RAM/DISK)
6690	185		｛ASRock DeskMeet X600｝AMD準系統 (不含CPU/RAM/DISK) 適用8000/7000S
7390	186		｛ASRock DeskMeet B760｝INTEL準系統 (不含CPU/RAM/DISK) 適用12/13/14代
7290	188		｛ASRock DeskSlim X600｝AMD準系統 (不含CPU/RAM/DISK)

## 宏碁 ACER 迷你準系統 / 小主機
17690	192		｛ACER RB102 DT.BP5TA.001｝U7 155H / 白 (RAM.DISK.OS選購)
29900	195		｛ACER RB102 DT.BQSTA.001｝Core Ultra 5 225H / 16G / 1T / WIN11 Pro
33900	196		｛ACER RB102 DT.BQTTA.001｝Core Ultra 7 255H / 16G / 1T / WIN11 Pro

## 微星 MSI AIO 主機
24900	200		｛MSI Modern AM242 1M 1078TW｝23.8吋 / Core 3 100U / 8G / 512G / WIN11 / 白
28900	201		｛MSI Modern AM242 1M 1059TW｝23.8吋 / Core 5 120U / 8G / 1T / WIN11 / 白
28900	202		｛MSI Modern AM242 1M 1060TW｝23.8吋 / Core 5 120U / 8G / 1T / WIN11 / 黑
37900	203		｛MSI Modern AM242 1M 1058TW｝23.8吋 / Core 7 150U / 16G / 1T / WIN11 Pro / 白
26900	205		｛MSI Modern AM272P 1M 860TW｝27吋 / Core 3 100U / 8G / 512G / WIN11 / 白
26900(原30900)	206	價格異動 下殺	｛MSI Modern AM272P 1M 859TW｝27吋 / Core 5 120U / 8G / 1T / WIN11 / 白▼下殺到 9/30 23:59
39900	207		｛MSI Modern AM272P 1M 857TW｝27吋 / Core 7 150U / 16G / 1T / WIN11 Pro / 白
38900	209		｛MSI Modern AM242TP 1M 1211TW｝23.8吋 / Core 5 120U / 8G / 1T / WIN 11 P / 白
43900	210		｛MSI Modern AM242TP 1M 1061TW｝23.8吋 / Core 7 150U / 16G / 1T / WIN 11 P / 白
17900	212		｛MSI PRO AP242P 14M 1202TW｝23.8吋 / G7400 / 8G / 128G / WIN11 Pro / 白
24900	213		｛MSI PRO AP242P 14M 625TW｝23.8吋 / i3-14100 / 8G / 512G / WIN11 / 白
28900	214		｛MSI PRO AP242P 14M 624TW｝23.8吋 / i5-14400 / 8G / 512G / WIN11 / 白
28900	215		｛MSI PRO AP242P 14M 619TW｝23.8吋 / i5-14400 / 8G / 512G / WIN11 / 黑
39900	216		｛MSI PRO AP242P 14M 626TW｝23.8吋 / i7-14700 / 16G / 1TB / WIN11 Pro / 白
26900	217		｛MSI PRO AP272P 14M 634TW｝27吋 / i3-14100 / 8G / 512G / WIN11 / 白
30900	218		｛MSI PRO AP272P 14M 633TW｝27吋 / i5-14400 / 8G / 512G / WIN11 / 白
30900	219		｛MSI PRO AP272P 14M 632TW｝27吋 / i5-14400 / 8G / 512G / WIN11 / 黑
40900	220		｛MSI PRO AP272P 14M 497TW｝27吋 / i7-14700 / 16G / 1TB / WIN11 Pro / 白
22900	222		｛MSI PRO AP222T 14MA 660TW｝21.5吋 / G7400 / 8G / 128G / WIN11 Pro / 白

## 華碩 ASUS AIO 主機
19990	225		｛ASUS V440VAK-131WPC003W｝23.8吋 / i3-1315U / 16G / 512G / WIN11 / 白
26990	226		｛ASUS V440VAK-134WPC003W｝23.8吋 / i5-13420H / 16G / 1T / WIN11 / 白
27990	227		｛ASUS V440VAK-10UWPC001W｝23.8吋 / Core 3 100U / 16G / 512G / WIN11 / 白
35990	228		｛ASUS V440VAK-210HWPC002W｝23.8吋 / Core 5 210H / 16G / 1T / WIN11 / 白
29990	229		｛ASUS V470VAK-10UWPE004W｝27吋 / Core 3 100U / 16G / 512G / WIN11 / 白
37990	230		｛ASUS V470VAK-210HWPE001W｝27吋 / Core 5 210H / 16G / 1T / WIN11 / 白
39990	231		｛ASUS V470VAK-240HWPE002W｝27吋 / Core 7 240H / 16G / 1T / WIN11 / 白
38990	233		｛ASUS V440VAT-210HWPD001W｝23.8吋 / Core 5 210H / 16G / 1T / WIN11 / 白
39990	234		｛ASUS V470VAT-210HWPF001W｝27吋 / Core 5 210H / 16G / 1T / WIN11 / 白
49990	235		｛ASUS V470VAT-240HWPF001W｝27吋 / Core 7 240H / 32G / 1T / WIN11 / 白
45990	236		｛ASUS VM670KA-350WPF002W｝27吋 / Ryzen AI 7 350 / 16G / 1T / WIN11 / 白

## Terra AIO 主機
23900(原24900)	238	價格異動 下殺	｛Terra AIO PC 2710HA｝27吋 / Core Ultra 5 225 / 16G / 1T▼下殺到 9/30 23:59

## 智慧眼鏡
10888	241	熱賣	ASUS AirVision M1 智慧眼鏡
26990	242		｛ASUS ROG XREAL R1｝N 瞳距（57-66mm）/隨附控制底座
26990	244		｛ASUS ROG XREAL R1｝B 瞳距（66-75mm）/隨附控制底座
22900	246		｛ROG XREAL R1S20-B Edition20｝電競AR眼鏡(66-75mm) / 無附控制底座
22900	248		｛ROG XREAL R1S20-N Edition20｝電競AR眼鏡(57-66mm)/ 無附控制底座

## HTC VR
34900	252		HTC VIVE Focus Vision
5600	254		HTC VIVE 基地台 二代
3800	255		HTC VIVE 定位器3.0
6250	256	訂購	HTC VIVE 自定位追蹤器【訂】
18900	257	訂購	HTC VIVE 自定位追蹤器 3+1組合【訂】
